"Id produit";"Nom";"Référence interne";"Prix";"Prix HT";"Prix barré";"Frais de port";"Ecotaxe";"Monnaie";"Catégorie";"Id catégorie NetAff";"Catégorie marchand";"Url";"Modèle";"Marque";"EAN";"Descriptif";"Garantie";"Disponibilité";"Délais de livraison";"Quantité";"Indicateur de stock";"Indicateur de nouveauté";"Indicateur de promotion";"Indicateur de soldes";"Indicateur de performance";"Url image petite";"Url image moyenne";"Url image grande";"Url de tracking des affichages";"Mots-clés";"Référence constructeur";"Url image marchand"
"7526295141301";"Soutien-gorge noire à balconnets avec bretelles amovibles";"BABL723_85B";"25,10";"0,00";"25,10";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Femme > Soutien-gorge";"7517246471";"Soutien-gorge";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541301V3";"";"Baci";"4890808093900";"Séduction et polyvalence font que ce soutien-gorge noir à balconnets avec de délicates broderies noires se démarque. La possibilité de positions multiples des bretelles en font un atout sensualité polyvalent qui mettra en valeur celle qui le porte. Taille 85B. Couleur : noir.";"";"";"";"71";"1";"0";"0";"0";"0";"90% Polyester, 10% Elasthanne";"90% Polyester, 10% Elasthanne";"90% Polyester, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541301V3";"";"";""
"7526295142259";"String en microfibres et bordure en dentelle pourpre";"BAWC132_L";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542259V3";"";"Baci";"4890808050606";"Un string classique bordé de dentelle fine qui lui donne toute son élégance. Convient à la fois pour tous les jours ainsi que pour les moments intimes avec votre partenaire. Taille L. Couleur : pourpre.";"";"";"";"41";"1";"0";"0";"0";"0";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542259V3";"";"";""
"7526295142333";"G-String framboise en tulle à motifs et jeux de rubans";"BABL1059_M/L";"13,55";"0,00";"13,55";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Femme";"1053703";"Default";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542333V3";"";"Baci";"4890808104217";"G-String framboise en tulle à motifs et jeux de rubans";"";"";"";"0";"0";"0";"0";"0";"0";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542333V3";"";"";""
"7526295142335";"G-String framboise en tulle à motifs et jeux de rubans";"BABL1059_S/M";"13,55";"0,00";"13,55";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Femme";"1053703";"Default";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542335V3";"";"Baci";"4890808104200";"G-String framboise en tulle à motifs et jeux de rubans";"";"";"";"0";"0";"0";"0";"0";"0";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542335V3";"";"";""
"7526295142419";"G-String noir ouvert avec pendentif avec ceinture";"BABL1153_M/L";"9,45";"0,00";"9,45";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Femme";"1053703";"Default";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542419V3";"";"Baci";"4890808106983";"G-String noir ouvert avec pendentif avec ceinture";"";"";"";"0";"0";"0";"0";"0";"0";"90% Polyester, 10% Elasthanne";"90% Polyester, 10% Elasthanne";"90% Polyester, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542419V3";"";"";""
"7526295142501";"G-String en diamant noir en tulle";"BABL770_M/L";"15,65";"0,00";"15,65";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542501V3";"";"Baci";"4890808094754";"G-String en diamant noir en tulle, . / Taille M/L";"";"";"";"41";"1";"0";"0";"0";"0";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542501V3";"";"";""
"7526295142503";"Culotte en microfibres et dentelle noire";"BABL772_M/L";"15,65";"0,00";"15,65";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542503V3";"";"Baci";"4890808094785";"Culotte en microfibres et dentelle noire, . / Taille";"";"";"";"5";"0";"0";"0";"0";"0";"90% Polyester, 10% Elasthanne";"90% Polyester, 10% Elasthanne";"90% Polyester, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542503V3";"";"";""
"7526295142527";"G-String blanc en dentelle avec ceinture large";"BABL839_M/L";"10,40";"0,00";"10,40";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542527V3";"";"Baci";"4890808096703";"G-String blanc en dentelle avec ceinture large / Taille";"";"";"";"74";"1";"0";"0";"0";"0";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542527V3";"";"";""
"7526295142535";"G-String en dentelle blanche";"BABL858_M/L";"9,35";"0,00";"9,35";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542535V3";"";"Baci";"4890808097106";"G-String en dentelle blanche, . / Taille M/L";"";"";"";"164";"1";"0";"0";"0";"0";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"90% Nylon, 10% Elasthanne";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542535V3";"";"";""
"7526295142771";"Culotte dentelle noire";"BABL1090";"26,25";"0,00";"26,25";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Femme > Culottes";"3222279175";"Culottes";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542771V3";"";"Baci";"4890808105047";"Culotte dentelle noire";"";"";"";"0";"1";"0";"0";"0";"0";"";"";"";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542771V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/1/0/1090_image_model_front.jpg"
"7526295142767";"G-String noir avec motif argent rétro";"BABL1084";"14,60";"0,00";"14,60";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542767V3";"";"Baci";"4890808104859";"G-String noir avec motif argent rétro";"";"";"";"0";"1";"0";"0";"0";"0";"100% Polyester";"100% Polyester";"100% Polyester";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542767V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/1/0/1084_image_model_front.jpg"
"7526295142765";"G-String noir avec motif ondulé silver";"BABL1082";"14,60";"0,00";"14,60";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542765V3";"";"Baci";"4890808104828";"G-String noir avec motif ondulé silver";"";"";"";"0";"1";"0";"0";"0";"0";"100% Polyester";"100% Polyester";"100% Polyester";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542765V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/1/0/1082_image_model_front.jpg"
"7526295142737";"Combinaison fines bretelles en dentelle noire";"BAWC169_TU";"16,80";"0,00";"16,80";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Femme";"1053703";"combinaison";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593542737V3";"";"Baci";"4890808046142";"Révélez votre sensualité avec cette combinaison dos nu en résille à motifs fleuris ouverte à l'entrejambe et ajourée sur les hanches.Taille unique. Couleur : noir.";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593542737V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/b/a/bawc169_.jpg"
"7526295141911";"Ensemble babydoll en satin noir avec finitions dentelle et shorty assorti";"BABL1072";"47,15";"0,00";"47,15";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Femme";"1053703";"nuit";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1UA4593541911V3";"";"Baci";"0";"Soyez la princesse de ce monde, princesse de votre royaume. Des dentelle fleurie agrémenté par une touche sucré de framboise. La gourmandise règne en maître, alors laissez parler vos envies.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/89/photo_4593541911g";"http://img.metaffiliation.com/c/79/26295/89/photo_4593541911g";"http://img.metaffiliation.com/c/79/26295/89/photo_4593541911g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1UA4593541911V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/1/0/1072_alternative_image_model_front.jpg"
"75262951287";"Tanga ouvert rose clair en dentelle";"BAWC003";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U845935287V3";"";"Baci";"0";"Magnifique culotte sexy en dentelle rose clair pour celles qui savent exactement ce qu'elles veulent. D'une part, l'ouverture au niveau de l'entrejambe va attirer tous les regards, tandis que votre partenaire saura découvrir à quel point vous êtes libertine. Un petit ruban travaillé ajoute une touche de fraîcheur à ce vêtement. Existe en S/M/L Couleur : rose clair.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/87/photo_45935287g";"http://img.metaffiliation.com/c/79/26295/87/photo_45935287g";"http://img.metaffiliation.com/c/79/26295/87/photo_45935287g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U845935287V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC003.jpg"
"75262951289";"String blanc avec large ceinture dentelle";"BAWC005";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U845935289V3";"";"Baci";"0";"Vous ne pouvez pas vous tromper avec ce string original et élégant. Son apparence raffinée en dentelle blanche avec de larges rubans n'est pas seulement sexy, il met également en valeur votre corps de manière très sensuelle. De plus, la dentelle ainsi que le dessin du ruban apportent la finesse recherchée. Existe en S/M/ L. Couleur : blanc.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/89/photo_45935289g";"http://img.metaffiliation.com/c/79/26295/89/photo_45935289g";"http://img.metaffiliation.com/c/79/26295/89/photo_45935289g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U845935289V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC005.jpg"
"75262951291";"Tanga avec large ceinture dentelle blanche";"BAWC006";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U845935291V3";"";"Baci";"0";"Ce très beau tanga blanc est du plus bel l'effet. Fait de dentelle et de résille fine et confortable pour un look très élégant. Existe en S/M/ L. Couleur : blanc";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/91/photo_45935291g";"http://img.metaffiliation.com/c/79/26295/91/photo_45935291g";"http://img.metaffiliation.com/c/79/26295/91/photo_45935291g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U845935291V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC006_4_33.jpg"
"75262951293";"Tanga ouvert avec large ceinture blanche en dentelle";"BAWC007";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U845935293V3";"";"Baci";"0";"Magnifique culotte sexy en dentelle blanche pour celles qui savent exactement ce qu'elles veulent. D'une part, l'ouverture au niveau de l'entrejambe va attirer tous les regards, tandis que votre partenaire saura découvrir à quel point vous êtes libertine. Un petit ruban travaillé ajoute une touche de fraîcheur à ce vêtement. Existe en S/M/L. Couleur : blanche.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/93/photo_45935293g";"http://img.metaffiliation.com/c/79/26295/93/photo_45935293g";"http://img.metaffiliation.com/c/79/26295/93/photo_45935293g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U845935293V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC007.jpg"
"75262951295";"String à motif c?ur en tulle rose clair et n?ud satin rose";"BAWC012";"8,30";"0,00";"8,30";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U845935295V3";"";"Baci";"0";"Ce magnifique string séduit à la fois par son design en ruban rose clair et par ses mailles blanches légèrement transparentes avec un motif en forme de c?ur. Le n?ud papillon ajoute la touche finale qui fera fondre votre partenaire. Existe en S/M/L. Couleur : rose clair";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/95/photo_45935295g";"http://img.metaffiliation.com/c/79/26295/95/photo_45935295g";"http://img.metaffiliation.com/c/79/26295/95/photo_45935295g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U845935295V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC012.jpg"
"75262951297";"Shorty en tulle noire et bordure dentelle rose claire";"BAWC013";"9,35";"0,00";"9,35";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U845935297V3";"";"Baci";"0";"Préparez-vous à recevoir des regards appuyés. Ce shorty sexy sexy en résille fine noire accentuent les formes. Il est, non seulement, diablement sexy mais aussi terriblement erotique. Existe en S/M/ L. Couleur : rose claire et noir.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/97/photo_45935297g";"http://img.metaffiliation.com/c/79/26295/97/photo_45935297g";"http://img.metaffiliation.com/c/79/26295/97/photo_45935297g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U845935297V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC013.jpg"
"75262951299";"String en tulle et bordures en dentelle blanche";"BAWC015";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U845935299V3";"";"Baci";"0";"Un string microfibres en dentelle blanche de qualité qui épouse vos formes, idéal pour séduire. Le design strié ajoute une touche élégante. Existe en S/M/ L. Couleur : blanc.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/99/photo_45935299g";"http://img.metaffiliation.com/c/79/26295/99/photo_45935299g";"http://img.metaffiliation.com/c/79/26295/99/photo_45935299g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U845935299V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC015.jpg"
"752629513101";"Tanga en tulle et large ceinture dentelle blanche";"BAWC016";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353101V3";"";"Baci";"0";"Ce très beau tanga blanc est du plus bel l'effet. Fait de dentelle et de résille fine et confortable pour un look très élégant. Existe en S/M/ L. Couleur : blanc";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/101/photo_459353101g";"http://img.metaffiliation.com/c/79/26295/101/photo_459353101g";"http://img.metaffiliation.com/c/79/26295/101/photo_459353101g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353101V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC016.jpg"
"752629513103";"Tanga en tulle et large ceinture dentelle rose clair";"BAWC017";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353103V3";"";"Baci";"0";"Ce très beau tanga rose est du plus bel l'effet. Fait de dentelle et de résille fine et confortable pour un look très élégant. Existe en S/M/ L. Couleur : rose";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/103/photo_459353103g";"http://img.metaffiliation.com/c/79/26295/103/photo_459353103g";"http://img.metaffiliation.com/c/79/26295/103/photo_459353103g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353103V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC017.jpg"
"752629513105";"String frou-frou bleu et rose baby en microfibres";"BAWC020";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353105V3";"";"Baci";"0";"Avec ce string bleu et rose baby, vous allez faire preuve d'un goût exquis, et pas seulement parce que votre partenaire va l'apprécier. Le tissu en microfibres agréable, ainsi que les rubans travaillés, feront tout de suite de l'effet sur vous. Existe en S/M/L. Couleur : bleu et rose baby.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/105/photo_459353105g";"http://img.metaffiliation.com/c/79/26295/105/photo_459353105g";"http://img.metaffiliation.com/c/79/26295/105/photo_459353105g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353105V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC020.jpg"
"752629513107";"Shorty taille basse en dentelle blanche et détail n?ud satin";"BAWC021";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353107V3";"";"Baci";"0";"La magnifique dentelle blanche à motif à fleurs est la marque distinctive de ce shorty sexy, ce qui vous donnera confiance pour la vie de tous les jours et pour les moments romantiques. La coupe taille basse séduisante garantit un look original. Existe en S/M/ L. Couleur : blanc.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/107/photo_459353107g";"http://img.metaffiliation.com/c/79/26295/107/photo_459353107g";"http://img.metaffiliation.com/c/79/26295/107/photo_459353107g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353107V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC021.jpg"
"752629513109";"String ficelle en dentelle rose clair";"BAWC024";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353109V3";"";"Baci";"0";"Ce string rose clair unique et près du corps se distingue par son dessin en filigrane. dentelle fine et magnifique et n?uds en ruban forment un ensemble saillant et sensuel. Existe en S/M/ L. Couleur :  rose clair.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/109/photo_459353109g";"http://img.metaffiliation.com/c/79/26295/109/photo_459353109g";"http://img.metaffiliation.com/c/79/26295/109/photo_459353109g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353109V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC024.jpg"
"752629513111";"String en dentelle blanche";"BAWC035";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353111V3";"";"Baci";"0";"Ce string blanc unique et près du corps se distingue par son dessin en filigrane. dentelle fine et magnifique et n?uds en ruban forment un ensemble saillant et sensuel. Xiste en S/M/L. Couleur : blanc.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/111/photo_459353111g";"http://img.metaffiliation.com/c/79/26295/111/photo_459353111g";"http://img.metaffiliation.com/c/79/26295/111/photo_459353111g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353111V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC035.jpg"
"752629513113";"Culotte à motif c?ur rose clair en tulle et finitions dentelle";"BAWC040";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353113V3";"";"Baci";"0";"Classique, élégant et simplement sexy. Ce string blanc et rose clair à motif c?ur coupé à la française en résille semi-transparent et aux côtés en magnifique dentelle blanche et rose baby met en valeur votre corps de manière extrêmement sensuelle. Mettez en avant votre sex appeal. Existe en S/M/ L. Couleur : rose clair";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/113/photo_459353113g";"http://img.metaffiliation.com/c/79/26295/113/photo_459353113g";"http://img.metaffiliation.com/c/79/26295/113/photo_459353113g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353113V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC040.jpg"
"752629513115";"Shorty en dentelle blanche";"BAWC041";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353115V3";"";"Baci";"0";"Le sous-vêtement parfait pour séduire. Ce shorty sexy raffiné en dentelle de couleur blanche met en valeur votre corps de manière élégante et érotique. Votre partenaire ne saurait y résister. Existe en S/M/ L, Couleur : blanc";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/115/photo_459353115g";"http://img.metaffiliation.com/c/79/26295/115/photo_459353115g";"http://img.metaffiliation.com/c/79/26295/115/photo_459353115g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353115V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC041.jpg"
"752629513117";"Tanga imprimé zèbre en microfibres avec large ceinture en dentelle noire";"BAWC053";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353117V3";"";"Baci";"0";"Ce tanga élégant en microfibres à motif zèbre ravira à la fois celui qui le portera et celui qui le verra, grâce à son aspect éclatant et sexy. Les larges bandes de dentelle noire en font un vêtement très confortable à porter. Existe en S/M/L. Couleur : zèbre et noir.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/117/photo_459353117g";"http://img.metaffiliation.com/c/79/26295/117/photo_459353117g";"http://img.metaffiliation.com/c/79/26295/117/photo_459353117g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353117V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC053.jpg"
"752629513119";"String en tulle imprimé zèbre, fine ceinture et finitions en dentelle bleue";"BAWC058";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353119V3";"";"Baci";"0";"Ce string à motifs zèbre, avec la sublime dentelle bleue clair sur les côtés, est à couper le souffle et attire l'?il . Portez-le non seulement pour des instants romantiques, mais aussi pour la vie quotidienne, et profitez-en chaque jour. Existe en S/M/ : L. Couleur : bleu clair à motifs zèbre.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/119/photo_459353119g";"http://img.metaffiliation.com/c/79/26295/119/photo_459353119g";"http://img.metaffiliation.com/c/79/26295/119/photo_459353119g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353119V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC058.jpg"
"752629513121";"Tanga en tulle imprimé zèbre rose et large ceinture en dentelle noire";"BAWC060";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353121V3";"";"Baci";"0";"Ce tanga rose élégant en microfibres à motif zèbre ravira à la fois celui qui le portera et celui qui le verra, grâce à son aspect éclatant et sexy. Les larges bandes de dentelle noire en font un vêtement très confortable à porter. Existe en S/M/ L. Couleur : zèbre, rose, noir.";"";"";"";"0";"0";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/121/photo_459353121g";"http://img.metaffiliation.com/c/79/26295/121/photo_459353121g";"http://img.metaffiliation.com/c/79/26295/121/photo_459353121g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353121V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/b/a/bawc060_b.jpg"
"752629513123";"Tanga léopard en microfibres et dentelle noire";"BAWC070";"8,95";"0,00";"8,95";"6,90";"0,00";"€";"Mode & Accessoires > Lingerie > Homme > Strings";"3223327751";"string";"http://action.metaffiliation.com/trk.php?mclic=P466B753FC3113S1U9459353123V3";"";"Baci";"0";"Ce tanga élégant en microfibres à motif léopard ravira à la fois celui qui le portera et celui qui le verra, grâce à son aspect éclatant et sexy. Les larges bandes de dentelle noire en font un vêtement très confortable à porter. Existe en S/M/ L. Couleur : léopard et noir.";"";"";"";"0";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/79/26295/123/photo_459353123g";"http://img.metaffiliation.com/c/79/26295/123/photo_459353123g";"http://img.metaffiliation.com/c/79/26295/123/photo_459353123g";"http://action.metaffiliation.com/trk.php?maff=P466B753FC3113S1U9459353123V3";"";"";"http://diz1vnif06id7.cloudfront.net/media/catalog/product/B/A/BAWC070.jpg"
